order_id,order_date,amount,product_id,customer_id,quantity,discount,payment_method,city,category
885858,2023-04-29,14917,561,29304,3,0,Wallet,Delhi,Home
168487,2023-04-29,9859,250,4329,7,5,Wallet,Chennai,Home
248694,2023-04-29,15764,482,32193,3,0,UPI,Delhi,Beauty
223853,2023-04-29,6512,331,12563,1,5,UPI,Delhi,Books
415261,2023-04-29,10296,932,6584,7,5,NetBanking,Hyderabad,Books
335062,2023-04-29,8607,587,9805,8,15,NetBanking,Kolkata,Clothing
551610,2023-04-29,4920,201,26264,5,0,Wallet,Chennai,Home
333077,2023-04-29,7935,454,10089,6,20,Card,Mumbai,Electronics
987516,2023-04-29,1949,504,14639,3,20,Cash,Bangalore,Grocery
123782,2023-04-30,13687,546,25685,5,15,Wallet,Delhi,Home
609492,2023-04-30,2053,826,49256,3,15,Cash,Chennai,Grocery
914886,2023-04-30,19253,111,12110,2,5,UPI,Bangalore,Sports
954336,2023-04-30,12831,933,34928,7,20,NetBanking,Mumbai,Sports
754224,2023-04-30,19530,864,45941,7,0,Card,Bangalore,Clothing
508808,2023-04-30,6940,828,22128,8,20,NetBanking,Mumbai,Sports
253245,2023-04-30,5166,908,41099,1,15,UPI,Kolkata,Sports
222258,2023-04-30,2515,749,15684,2,15,Wallet,Bangalore,Electronics
735956,2023-04-30,2489,544,48566,2,5,UPI,Mumbai,Books
554418,2023-05-01,16311,209,25419,3,0,Card,Kolkata,Electronics
582616,2023-05-01,863,644,2527,7,15,Wallet,Pune,Books
486328,2023-05-01,17299,618,16220,7,25,Wallet,Pune,Beauty
606581,2023-05-01,6355,33,24702,7,0,Card,Delhi,Books
523966,2023-05-01,17361,555,43873,1,20,NetBanking,Bangalore,Books
378710,2023-05-01,7273,880,28757,2,5,Wallet,Mumbai,Sports
762550,2023-05-01,10618,107,47664,8,20,NetBanking,Chennai,Beauty
662621,2023-05-01,10352,265,14085,9,25,Cash,Hyderabad,Clothing
484073,2023-05-01,12547,226,16205,7,15,Card,Kolkata,Home
836265,2023-05-02,15189,487,21994,1,15,Cash,Bangalore,Electronics
713859,2023-05-02,9495,179,31945,4,0,Wallet,Kolkata,Clothing
220263,2023-05-02,12167,222,21634,8,15,Card,Bangalore,Clothing
649523,2023-05-02,19307,370,43966,5,25,Wallet,Bangalore,Books
100159,2023-05-02,5387,637,31569,1,0,Card,Bangalore,Home
767505,2023-05-02,19769,788,31175,7,25,NetBanking,Hyderabad,Electronics
262993,2023-05-02,13561,167,46166,6,10,UPI,Bangalore,Books
467003,2023-05-02,13502,663,7626,9,15,UPI,Kolkata,Books
247309,2023-05-02,7533,553,36623,4,20,Card,Delhi,Electronics
207507,2023-05-02,11384,300,4964,4,20,Cash,Delhi,Electronics
114743,2023-05-03,4926,381,48377,8,0,Card,Chennai,Beauty
852462,2023-05-03,3764,35,48258,4,25,NetBanking,Hyderabad,Electronics
146101,2023-05-03,10628,407,19058,3,25,Cash,Kolkata,Grocery
342717,2023-05-03,597,502,26766,7,25,Card,Pune,Books
745822,2023-05-03,7741,314,47098,5,25,Card,Chennai,Home
446371,2023-05-03,4743,816,36160,9,10,Wallet,Delhi,Electronics
330604,2023-05-03,5156,743,17262,5,15,NetBanking,Bangalore,Sports
287450,2023-05-03,231,727,40646,9,25,NetBanking,Bangalore,Home
957558,2023-05-03,5543,826,48672,6,5,UPI,Mumbai,Home
942503,2023-05-04,17341,101,35689,6,5,Wallet,Hyderabad,Grocery
826481,2023-05-04,13543,569,29965,6,20,Cash,Mumbai,Electronics
436907,2023-05-04,8812,215,11884,7,15,UPI,Hyderabad,Home
587030,2023-05-04,8321,935,5433,4,5,NetBanking,Hyderabad,Sports
859710,2023-05-04,15760,668,19211,4,0,Card,Bangalore,Books
505453,2023-05-04,6247,576,11691,9,15,Wallet,Bangalore,Electronics
771009,2023-05-04,11688,62,32063,7,20,NetBanking,Chennai,Grocery
268785,2023-05-04,4704,851,34484,6,10,NetBanking,Delhi,Beauty
304535,2023-05-04,9552,369,22244,1,0,Wallet,Delhi,Beauty
800769,2023-05-05,18042,368,25660,7,0,NetBanking,Bangalore,Beauty
279838,2023-05-05,16499,574,37536,6,25,UPI,Delhi,Beauty
670442,2023-05-05,3705,94,36475,4,15,Wallet,Hyderabad,Clothing
369160,2023-05-05,13384,469,31084,8,10,NetBanking,Delhi,Home
572779,2023-05-05,1707,984,49919,7,0,NetBanking,Kolkata,Clothing
541904,2023-05-05,11809,853,25802,8,10,Wallet,Chennai,Sports
976110,2023-05-05,2116,26,43267,9,20,Card,Delhi,Electronics
998488,2023-05-05,3674,435,21614,1,0,Cash,Delhi,Books
678526,2023-05-05,13641,121,6033,3,5,Wallet,Pune,Beauty
420752,2023-05-06,7374,50,5386,2,20,Card,Chennai,Electronics
713369,2023-05-06,10035,883,13150,3,20,NetBanking,Chennai,Grocery
347644,2023-05-06,15848,764,9157,2,25,UPI,Bangalore,Home
937393,2023-05-06,6506,36,47881,6,0,NetBanking,Chennai,Grocery
299775,2023-05-06,11926,410,49742,9,5,NetBanking,Kolkata,Home
913349,2023-05-06,17572,289,31408,2,10,Card,Bangalore,Grocery
914422,2023-05-06,1461,379,8675,4,5,Wallet,Hyderabad,Sports
162551,2023-05-06,4573,100,27228,5,20,Cash,Mumbai,Grocery
834983,2023-05-06,7419,324,19251,5,0,Cash,Delhi,Books
777800,2023-05-07,8767,329,24349,1,5,Wallet,Chennai,Home
266277,2023-05-07,9581,648,16826,6,5,Wallet,Delhi,Electronics
180811,2023-05-07,8620,706,46609,5,20,UPI,Hyderabad,Sports
879128,2023-05-07,17670,221,10124,6,10,Wallet,Mumbai,Grocery
941535,2023-05-07,19898,791,7588,4,5,UPI,Chennai,Sports
564028,2023-05-07,3636,838,31943,6,25,Wallet,Pune,Home
468266,2023-05-07,1873,567,49590,9,5,UPI,Bangalore,Home
334104,2023-05-07,10355,939,29034,1,15,Wallet,Bangalore,Grocery
643296,2023-05-07,2658,996,23151,6,20,Wallet,Chennai,Electronics
302346,2023-05-08,5179,110,33400,1,15,Cash,Chennai,Sports
656690,2023-05-08,14441,149,14536,7,20,NetBanking,Hyderabad,Beauty
284456,2023-05-08,19775,406,3700,4,20,NetBanking,Mumbai,Books
884282,2023-05-08,10081,777,27074,6,15,UPI,Chennai,Clothing
499009,2023-05-08,3624,674,9809,7,10,Card,Bangalore,Beauty
596043,2023-05-08,19988,699,16115,5,10,Cash,Mumbai,Grocery
236643,2023-05-08,9098,410,46513,9,20,Wallet,Chennai,Grocery
590083,2023-05-08,13797,129,20071,8,15,Cash,Mumbai,Books
213550,2023-05-08,19150,484,39100,3,5,Card,Hyderabad,Sports
584146,2023-05-09,13706,108,24190,1,20,Cash,Kolkata,Home
191218,2023-05-09,13529,389,22440,8,25,Card,Pune,Sports
233296,2023-05-09,16139,425,27080,4,20,Card,Chennai,Books
599909,2023-05-09,7240,447,45927,7,0,Card,Chennai,Electronics
618767,2023-05-09,8885,918,33947,4,10,Card,Pune,Books
279767,2023-05-09,15001,68,8996,7,15,Card,Mumbai,Books
491858,2023-05-09,3380,944,44545,1,5,Wallet,Chennai,Electronics
865348,2023-05-09,2312,66,15862,1,25,Cash,Mumbai,Grocery
340016,2023-05-09,15313,656,39232,2,5,NetBanking,Kolkata,Electronics
132441,2023-05-10,8178,976,24104,5,25,NetBanking,Mumbai,Clothing
338038,2023-05-10,16036,565,18305,6,20,Wallet,Chennai,Books
794489,2023-05-10,17097,640,36860,2,5,UPI,Bangalore,Electronics
855612,2023-05-10,14374,504,6527,1,5,Card,Pune,Electronics
948800,2023-05-10,968,504,45559,9,20,Cash,Hyderabad,Books
716410,2023-05-10,17295,982,14727,7,10,Card,Mumbai,Sports
144760,2023-05-10,16142,321,30967,8,0,Card,Bangalore,Sports
385622,2023-05-10,15507,719,24849,6,10,NetBanking,Mumbai,Home
958286,2023-05-10,16354,832,3719,9,10,Card,Bangalore,Grocery
980662,2023-05-10,1844,728,49680,8,0,Cash,Chennai,Electronics
447860,2023-05-11,2356,580,49235,4,20,Cash,Hyderabad,Sports
767540,2023-05-11,11959,447,13924,5,10,NetBanking,Pune,Sports
198538,2023-05-11,5523,574,10215,2,15,Wallet,Bangalore,Grocery
639660,2023-05-11,5189,210,25588,1,15,NetBanking,Delhi,Electronics
916228,2023-05-11,6708,849,26290,6,0,NetBanking,Mumbai,Electronics
611511,2023-05-11,9817,839,49009,3,15,Card,Bangalore,Electronics
321035,2023-05-11,17953,370,21009,4,20,UPI,Hyderabad,Sports
985258,2023-05-11,19159,941,32912,1,5,Wallet,Hyderabad,Sports
482736,2023-05-11,17997,564,2144,6,20,Wallet,Hyderabad,Sports
455779,2023-05-12,4976,628,38302,8,0,Wallet,Pune,Home
735310,2023-05-12,17935,893,15635,4,5,Card,Kolkata,Electronics
678328,2023-05-12,3107,458,34488,8,15,NetBanking,Bangalore,Sports
961789,2023-05-12,14425,895,2006,3,10,Card,Bangalore,Beauty
826728,2023-05-12,3224,577,12490,7,15,Cash,Chennai,Clothing
702644,2023-05-12,1853,642,28044,3,20,UPI,Pune,Books
378355,2023-05-12,18096,689,8099,6,20,UPI,Delhi,Books
467570,2023-05-12,3375,790,24500,4,0,Card,Kolkata,Sports
367986,2023-05-12,8847,992,46079,6,10,NetBanking,Bangalore,Electronics
556331,2023-05-13,12543,925,1537,7,10,Wallet,Kolkata,Books
953284,2023-05-13,18533,163,49697,8,5,Cash,Chennai,Beauty
487881,2023-05-13,924,977,12016,6,5,Cash,Pune,Grocery
408112,2023-05-13,13980,332,36453,4,20,UPI,Mumbai,Home
903940,2023-05-13,11141,664,2980,9,0,NetBanking,Delhi,Grocery
253077,2023-05-13,19514,350,6906,7,20,Wallet,Kolkata,Home
154575,2023-05-13,1181,748,34307,9,25,UPI,Hyderabad,Grocery
573958,2023-05-13,11617,670,24430,3,10,NetBanking,Delhi,Grocery
774331,2023-05-13,16976,468,45844,5,10,Wallet,Mumbai,Clothing
518815,2023-05-14,4864,426,29629,1,20,Card,Pune,Clothing
580808,2023-05-14,8366,327,28775,8,10,NetBanking,Pune,Clothing
691202,2023-05-14,11283,106,41029,1,5,Cash,Bangalore,Sports
873422,2023-05-14,19844,818,31398,1,10,NetBanking,Bangalore,Grocery
691343,2023-05-14,16812,255,42988,7,5,NetBanking,Kolkata,Sports
711985,2023-05-14,12977,358,1051,8,15,NetBanking,Chennai,Books
730527,2023-05-14,10082,967,25818,3,0,Wallet,Bangalore,Sports
335469,2023-05-14,9068,444,2686,2,0,Wallet,Bangalore,Home
223106,2023-05-14,14739,113,20205,7,10,Card,Delhi,Clothing
891787,2023-05-15,4774,30,23947,5,0,Card,Mumbai,Home
940552,2023-05-15,4416,524,9096,1,25,Wallet,Hyderabad,Home
567835,2023-05-15,15414,689,43800,2,15,Wallet,Hyderabad,Electronics
400486,2023-05-15,9795,991,9616,3,10,UPI,Chennai,Beauty
102257,2023-05-15,15914,850,44087,6,5,NetBanking,Pune,Grocery
389508,2023-05-15,19809,46,9545,1,15,NetBanking,Pune,Beauty
780332,2023-05-15,8479,171,37458,8,25,Cash,Mumbai,Grocery
211715,2023-05-15,1314,130,9484,2,15,Wallet,Delhi,Home
126654,2023-05-15,11738,757,1716,5,0,Wallet,Pune,Sports
836129,2023-05-16,10813,353,24667,8,25,Card,Hyderabad,Beauty
443567,2023-05-16,16077,203,30200,5,5,Card,Pune,Electronics
391464,2023-05-16,12171,226,5575,8,20,NetBanking,Chennai,Beauty
645096,2023-05-16,3236,80,21956,6,15,NetBanking,Bangalore,Books
676677,2023-05-16,6718,310,11670,7,0,Wallet,Bangalore,Beauty
588906,2023-05-16,5365,35,16637,8,15,NetBanking,Pune,Electronics
218581,2023-05-16,8065,564,17346,3,5,Wallet,Kolkata,Electronics
227927,2023-05-16,9697,161,27940,5,5,Cash,Delhi,Clothing
134773,2023-05-16,8808,981,34405,7,10,Cash,Hyderabad,Books
806528,2023-05-17,6669,596,41747,9,20,UPI,Kolkata,Grocery
520963,2023-05-17,17975,840,10491,6,20,Card,Kolkata,Home
438540,2023-05-17,5313,435,13631,1,0,UPI,Kolkata,Beauty
601590,2023-05-17,11981,538,22934,8,20,Cash,Bangalore,Beauty
469836,2023-05-17,4328,225,28182,6,5,NetBanking,Chennai,Home
314764,2023-05-17,4509,446,9903,1,20,Card,Pune,Electronics
681793,2023-05-17,690,317,28186,4,0,Card,Chennai,Sports
972328,2023-05-17,19540,666,12725,6,15,UPI,Hyderabad,Electronics
642423,2023-05-17,18690,805,13070,1,20,Card,Kolkata,Beauty
715175,2023-05-17,2808,414,37109,5,20,Cash,Delhi,Beauty
222118,2023-05-18,6081,95,17068,3,5,NetBanking,Chennai,Sports
409521,2023-05-18,12321,225,6550,7,5,UPI,Mumbai,Home
254626,2023-05-18,17231,779,19167,8,15,NetBanking,Chennai,Home
948923,2023-05-18,13885,949,26443,3,25,UPI,Delhi,Sports
345739,2023-05-18,6653,553,15688,3,25,Wallet,Kolkata,Sports
944715,2023-05-18,17981,645,39351,3,10,Card,Chennai,Books
578356,2023-05-18,1479,66,30548,6,20,Wallet,Kolkata,Grocery
379067,2023-05-18,7460,397,13113,6,5,Card,Bangalore,Sports
409735,2023-05-18,3870,959,23289,3,10,Wallet,Delhi,Electronics
686549,2023-05-19,19826,210,19160,6,20,NetBanking,Bangalore,Clothing
416480,2023-05-19,14549,474,34849,9,20,Cash,Bangalore,Books
436227,2023-05-19,9188,665,47205,8,10,UPI,Hyderabad,Clothing
685236,2023-05-19,1646,684,20309,7,5,Card,Pune,Books
340891,2023-05-19,19610,910,37852,7,15,UPI,Kolkata,Home
264074,2023-05-19,6308,837,46021,8,25,Cash,Kolkata,Grocery
573314,2023-05-19,16450,571,41396,7,20,Wallet,Kolkata,Beauty
609452,2023-05-19,8975,696,7195,3,0,NetBanking,Kolkata,Home
388816,2023-05-19,1395,490,2011,8,0,UPI,Pune,Home
890645,2023-05-20,15961,180,25286,8,0,Wallet,Delhi,Books
241365,2023-05-20,14073,834,34581,1,15,Card,Bangalore,Home
549076,2023-05-20,17869,836,13138,5,25,UPI,Hyderabad,Clothing
162507,2023-05-20,14581,524,27719,5,20,UPI,Hyderabad,Home
157134,2023-05-20,17426,459,34040,1,5,Card,Bangalore,Grocery
233172,2023-05-20,3380,68,49450,6,5,Cash,Bangalore,Clothing
341225,2023-05-20,13697,939,21028,6,25,Wallet,Mumbai,Grocery
293069,2023-05-20,17517,329,17192,4,15,UPI,Delhi,Books
914604,2023-05-20,2886,202,19100,6,25,Wallet,Hyderabad,Clothing
906564,2023-05-21,2333,475,7276,6,20,NetBanking,Delhi,Books
873221,2023-05-21,1720,518,28551,1,10,Wallet,Kolkata,Sports
904631,2023-05-21,3635,15,7828,5,10,Wallet,Hyderabad,Sports
660897,2023-05-21,19689,42,34124,2,20,Card,Chennai,Grocery
274037,2023-05-21,2982,543,14654,7,20,Wallet,Chennai,Electronics
763376,2023-05-21,16654,982,1203,9,5,Cash,Hyderabad,Electronics
532995,2023-05-21,9845,693,21129,9,15,Wallet,Mumbai,Clothing
596013,2023-05-21,3997,774,7614,9,15,NetBanking,Chennai,Electronics
394025,2023-05-21,15961,289,48567,7,25,Wallet,Pune,Beauty
837954,2023-05-22,2937,925,34264,7,5,Card,Kolkata,Books
910904,2023-05-22,8699,533,13989,1,0,NetBanking,Kolkata,Grocery
600098,2023-05-22,16011,892,2579,6,10,Card,Pune,Clothing
807173,2023-05-22,6821,694,5876,5,20,Cash,Delhi,Books
855728,2023-05-22,17163,696,41618,8,25,Cash,Bangalore,Electronics
357803,2023-05-22,5587,244,5125,8,10,Card,Delhi,Clothing
791381,2023-05-22,15221,862,6328,4,10,Cash,Kolkata,Beauty
416275,2023-05-22,336,661,49968,1,25,Card,Delhi,Clothing
779447,2023-05-22,11729,768,43040,6,15,UPI,Kolkata,Clothing
112828,2023-05-23,11649,612,12696,1,5,Wallet,Delhi,Sports
983096,2023-05-23,2523,567,37147,5,0,UPI,Kolkata,Sports
616835,2023-05-23,13006,698,17119,5,0,Cash,Hyderabad,Books
756761,2023-05-23,15088,832,25017,3,25,Card,Hyderabad,Home
901625,2023-05-23,1132,598,49780,5,25,Card,Delhi,Home
323461,2023-05-23,6439,174,27204,6,5,Card,Bangalore,Home
538080,2023-05-23,3040,980,20562,5,10,Card,Mumbai,Home
513523,2023-05-23,12362,534,25428,1,5,Wallet,Kolkata,Grocery
464662,2023-05-23,19616,509,22497,7,5,NetBanking,Mumbai,Beauty
381755,2023-05-24,11752,244,4372,3,20,UPI,Chennai,Sports
799151,2023-05-24,5042,60,24147,7,20,Cash,Pune,Clothing
438384,2023-05-24,7061,104,18453,5,10,Card,Chennai,Sports
339719,2023-05-24,7830,651,48180,3,15,UPI,Bangalore,Books
832763,2023-05-24,733,303,34960,6,0,NetBanking,Pune,Beauty
889177,2023-05-24,6922,671,18197,1,20,UPI,Pune,Clothing
941675,2023-05-24,6587,744,34920,6,10,Cash,Delhi,Books
366010,2023-05-24,15231,77,2883,4,25,Card,Kolkata,Home
787605,2023-05-24,19930,18,17651,4,5,Cash,Hyderabad,Grocery
537940,2023-05-25,5838,534,21055,5,20,Card,Chennai,Clothing
695642,2023-05-25,3198,184,3812,9,5,NetBanking,Pune,Clothing
151374,2023-05-25,8197,657,31445,1,5,Cash,Pune,Electronics
214397,2023-05-25,13236,550,46640,3,20,UPI,Delhi,Grocery
348552,2023-05-25,5576,281,7562,4,10,NetBanking,Mumbai,Grocery
486721,2023-05-25,8353,288,8013,2,25,Cash,Bangalore,Grocery
523332,2023-05-25,18301,655,6177,9,0,Card,Hyderabad,Beauty
967461,2023-05-25,4987,525,21469,7,10,NetBanking,Hyderabad,Home
980006,2023-05-25,19082,698,32229,1,15,Card,Chennai,Electronics
392575,2023-05-25,11743,474,30101,9,15,Wallet,Delhi,Beauty
511124,2023-05-26,9592,946,28987,6,0,UPI,Hyderabad,Books
129336,2023-05-26,2753,267,24105,2,25,Card,Mumbai,Home
927424,2023-05-26,1554,781,24467,1,15,Cash,Mumbai,Sports
155350,2023-05-26,17622,609,18433,6,5,Wallet,Bangalore,Clothing
693849,2023-05-26,5907,946,19217,7,15,NetBanking,Bangalore,Electronics
610470,2023-05-26,3292,357,32308,6,20,Cash,Mumbai,Beauty
938387,2023-05-26,12912,806,9989,7,5,NetBanking,Mumbai,Electronics
161240,2023-05-26,15875,1,38235,6,10,Wallet,Delhi,Home
775453,2023-05-26,10502,807,20359,8,25,Cash,Hyderabad,Books
499371,2023-05-27,13174,27,6155,2,0,Card,Delhi,Books
670895,2023-05-27,15345,548,47904,9,20,Cash,Bangalore,Beauty
811028,2023-05-27,3859,160,8961,9,20,UPI,Bangalore,Sports
281196,2023-05-27,19513,937,24983,9,0,Card,Bangalore,Books
415014,2023-05-27,15783,399,8186,7,15,UPI,Pune,Beauty
549763,2023-05-27,12560,543,8506,9,0,Cash,Hyderabad,Electronics
688398,2023-05-27,16547,127,42026,1,0,Cash,Chennai,Clothing
284626,2023-05-27,15560,774,47070,3,15,NetBanking,Bangalore,Clothing
776296,2023-05-27,17829,857,49951,2,10,Cash,Bangalore,Clothing
479039,2023-05-28,17458,948,31225,1,25,Card,Delhi,Home
628714,2023-05-28,9914,210,8791,5,0,UPI,Delhi,Electronics
844199,2023-05-28,13990,150,28597,1,15,Wallet,Chennai,Books
914038,2023-05-28,19814,31,7770,3,20,UPI,Kolkata,Home
541048,2023-05-28,1840,612,10893,6,0,NetBanking,Chennai,Home
652439,2023-05-28,11318,841,26154,6,25,Wallet,Chennai,Books
373452,2023-05-28,6155,302,25318,3,0,Wallet,Chennai,Clothing
340853,2023-05-28,2054,963,41755,4,10,Cash,Delhi,Clothing
878883,2023-05-28,16763,865,40933,7,10,NetBanking,Bangalore,Clothing
276743,2023-05-29,18875,731,14514,6,20,NetBanking,Delhi,Sports
190306,2023-05-29,9332,765,32358,2,10,Cash,Pune,Books
849468,2023-05-29,6539,683,23438,9,25,Card,Mumbai,Electronics
993416,2023-05-29,1061,257,38273,6,20,Cash,Mumbai,Electronics
626492,2023-05-29,17701,940,28456,2,0,NetBanking,Kolkata,Books
192769,2023-05-29,6107,57,24631,7,15,Wallet,Bangalore,Clothing
187265,2023-05-29,17876,9,6807,4,10,Card,Chennai,Home
917563,2023-05-29,2176,5,7256,1,20,NetBanking,Bangalore,Electronics
152428,2023-05-29,6296,847,16156,9,10,NetBanking,Mumbai,Beauty
658158,2023-05-30,16392,114,12908,8,10,Cash,Kolkata,Home
727835,2023-05-30,10415,777,25435,5,5,UPI,Bangalore,Books
860278,2023-05-30,11885,685,5284,3,0,NetBanking,Chennai,Home
149067,2023-05-30,8242,732,31432,4,10,UPI,Pune,Sports
862371,2023-05-30,6360,205,15438,3,15,Card,Pune,Grocery
212217,2023-05-30,15634,24,35922,8,25,Wallet,Pune,Electronics
518184,2023-05-30,4941,493,41510,5,5,UPI,Kolkata,Sports
723222,2023-05-30,13484,970,15227,8,20,UPI,Kolkata,Beauty
242980,2023-05-30,17543,682,15265,1,20,UPI,Delhi,Electronics
602367,2023-05-31,2022,406,20188,9,15,UPI,Chennai,Sports
436851,2023-05-31,12091,103,19604,3,15,UPI,Delhi,Home
309329,2023-05-31,6201,60,29565,1,25,Card,Pune,Books
357354,2023-05-31,2573,86,33588,3,0,NetBanking,Mumbai,Electronics
623406,2023-05-31,8208,767,42958,2,15,Wallet,Pune,Home
161215,2023-05-31,15550,677,33074,7,20,NetBanking,Hyderabad,Beauty
811195,2023-05-31,10143,372,18105,4,0,Card,Bangalore,Home
411573,2023-05-31,16310,679,26790,7,15,Card,Hyderabad,Sports
968584,2023-05-31,4649,596,24358,3,15,UPI,Chennai,Books
732336,2023-06-01,694,970,31944,6,20,Card,Delhi,Clothing
269530,2023-06-01,16990,202,23187,7,0,Card,Chennai,Books
277241,2023-06-01,4989,602,5025,7,5,UPI,Chennai,Home
238731,2023-06-01,8312,89,29155,5,5,Card,Mumbai,Clothing
553830,2023-06-01,17883,437,25512,6,25,Card,Chennai,Beauty
864265,2023-06-01,3301,120,16907,3,0,Card,Bangalore,Beauty
439384,2023-06-01,7954,156,15469,4,15,Cash,Mumbai,Home
526009,2023-06-01,6863,973,38924,6,15,NetBanking,Hyderabad,Clothing
213688,2023-06-01,10753,399,48196,3,0,Cash,Chennai,Home
408617,2023-06-02,5290,700,15410,7,5,NetBanking,Hyderabad,Sports
983194,2023-06-02,13815,188,44763,3,25,UPI,Bangalore,Beauty
844748,2023-06-02,5781,774,38580,9,10,UPI,Bangalore,Clothing
590834,2023-06-02,3778,52,9650,4,20,NetBanking,Bangalore,Grocery
993388,2023-06-02,14202,652,49826,2,0,NetBanking,Pune,Grocery
480596,2023-06-02,16820,531,27277,6,25,Wallet,Hyderabad,Beauty
811111,2023-06-02,1767,480,3456,9,10,NetBanking,Hyderabad,Books
834275,2023-06-02,17393,587,17590,2,20,NetBanking,Delhi,Clothing
369150,2023-06-02,8304,230,28892,4,10,UPI,Mumbai,Home
349243,2023-06-02,5222,481,18740,5,10,UPI,Kolkata,Books
698506,2023-06-03,11317,130,46728,9,20,Card,Chennai,Books
296416,2023-06-03,15683,55,12788,7,10,Card,Mumbai,Sports
656718,2023-06-03,1073,271,24845,5,5,UPI,Bangalore,Beauty
123091,2023-06-03,1508,960,8156,6,25,Card,Chennai,Beauty
881413,2023-06-03,10235,100,48033,9,0,Cash,Delhi,Electronics
648277,2023-06-03,18772,69,9151,4,25,Cash,Mumbai,Books
175451,2023-06-03,8838,911,27515,2,5,Card,Bangalore,Books
118990,2023-06-03,14449,299,11987,5,5,Card,Chennai,Sports
452414,2023-06-03,1318,970,13560,7,20,NetBanking,Pune,Home
966792,2023-06-04,17904,529,3673,4,20,NetBanking,Chennai,Home
350541,2023-06-04,3477,354,48767,1,20,Cash,Bangalore,Grocery
922513,2023-06-04,11064,628,7823,8,10,Cash,Hyderabad,Electronics
766393,2023-06-04,4198,152,40644,5,10,NetBanking,Pune,Books
470416,2023-06-04,19222,330,29365,2,0,NetBanking,Mumbai,Home
902673,2023-06-04,7719,116,39741,3,10,NetBanking,Pune,Books
224932,2023-06-04,12039,542,9282,5,0,Card,Chennai,Home
368083,2023-06-04,18326,323,42435,4,5,UPI,Hyderabad,Sports
213000,2023-06-04,19300,563,9056,9,0,Cash,Delhi,Grocery
802922,2023-06-05,16978,572,35814,9,0,Wallet,Chennai,Electronics
659351,2023-06-05,6660,229,22691,8,20,NetBanking,Chennai,Electronics
593216,2023-06-05,5610,771,41504,2,10,Card,Pune,Clothing
832081,2023-06-05,3544,360,37458,5,15,Cash,Delhi,Books
782405,2023-06-05,7643,5,29601,8,15,NetBanking,Delhi,Sports
609850,2023-06-05,12529,28,22013,8,20,Card,Kolkata,Beauty
537985,2023-06-05,7353,766,36513,7,25,Cash,Kolkata,Clothing
933550,2023-06-05,13875,364,24407,4,25,Cash,Chennai,Electronics
184703,2023-06-05,145,462,25660,3,25,Wallet,Bangalore,Books
595164,2023-06-06,15697,231,3639,8,5,Wallet,Delhi,Grocery
514841,2023-06-06,2157,395,22320,8,5,Cash,Hyderabad,Clothing
860084,2023-06-06,763,968,1076,5,5,Card,Delhi,Grocery
752845,2023-06-06,4768,869,7473,3,0,NetBanking,Chennai,Electronics
389220,2023-06-06,18513,712,11622,5,10,NetBanking,Chennai,Books
353317,2023-06-06,5817,844,19808,4,5,Cash,Mumbai,Grocery
295877,2023-06-06,2796,271,6296,8,15,NetBanking,Hyderabad,Clothing
931037,2023-06-06,13300,851,23951,2,0,Wallet,Mumbai,Electronics
446709,2023-06-06,16201,304,23470,8,5,NetBanking,Delhi,Electronics
581725,2023-06-07,8931,383,1405,6,5,UPI,Mumbai,Clothing
925553,2023-06-07,19147,558,46076,4,25,Wallet,Chennai,Books
917865,2023-06-07,19229,28,16345,3,25,Wallet,Pune,Beauty
667597,2023-06-07,5104,519,1397,5,10,Cash,Bangalore,Clothing
953900,2023-06-07,13256,744,15665,6,10,Cash,Delhi,Clothing
537470,2023-06-07,4502,199,15560,1,0,NetBanking,Chennai,Books
953725,2023-06-07,10887,606,27376,1,15,NetBanking,Delhi,Home
458402,2023-06-07,14762,82,20857,3,20,Cash,Mumbai,Electronics
924837,2023-06-07,19911,88,33506,2,25,Card,Mumbai,Home
667815,2023-06-08,6012,390,43768,1,15,NetBanking,Kolkata,Home
963659,2023-06-08,494,698,38757,8,25,Card,Delhi,Home
848778,2023-06-08,14735,755,21310,1,10,Wallet,Kolkata,Grocery
239883,2023-06-08,3697,580,19328,8,10,UPI,Delhi,Sports
717632,2023-06-08,10624,823,42397,5,20,Card,Mumbai,Clothing
255344,2023-06-08,429,451,39159,4,15,NetBanking,Delhi,Home
565226,2023-06-08,17256,433,33990,8,15,Cash,Kolkata,Grocery
847852,2023-06-08,1745,374,8830,8,20,Cash,Mumbai,Grocery
671441,2023-06-08,18271,435,49998,8,10,UPI,Kolkata,Sports
208042,2023-06-09,9915,187,37768,3,0,UPI,Delhi,Electronics
154110,2023-06-09,17483,751,20048,8,15,Wallet,Pune,Clothing
245051,2023-06-09,1948,390,47255,1,5,Card,Bangalore,Books
865419,2023-06-09,1661,218,22748,4,15,UPI,Delhi,Beauty
863461,2023-06-09,873,108,6393,5,15,Wallet,Delhi,Clothing
128328,2023-06-09,7411,819,24885,6,15,Wallet,Pune,Grocery
737199,2023-06-09,15303,550,1603,5,10,Wallet,Chennai,Clothing
375011,2023-06-09,18287,907,7295,5,5,NetBanking,Bangalore,Electronics
159234,2023-06-09,9390,948,42148,5,15,UPI,Mumbai,Clothing
912283,2023-06-09,2150,349,8103,9,0,Cash,Mumbai,Sports
917711,2023-06-10,17231,788,26251,3,25,Wallet,Hyderabad,Grocery
872791,2023-06-10,4073,522,15546,2,25,Cash,Bangalore,Sports
